"","stationId","day","PM2.5","PM10","O3","test_id"
"43","dongsi_aq","42",206.307235717773,0,0,"dongsi_aq#42"
"44","dongsi_aq","43",257.497589111328,0,0,"dongsi_aq#43"
"45","dongsi_aq","44",172.872482299805,0,0,"dongsi_aq#44"
"46","dongsi_aq","45",124.467643737793,0,0,"dongsi_aq#45"
"47","dongsi_aq","46",94.9213180541992,0,0,"dongsi_aq#46"
"48","dongsi_aq","47",39.160572052002,0,0,"dongsi_aq#47"
"49","tiantan_aq","0",10.1654462814331,0,0,"tiantan_aq#0"
"50","tiantan_aq","1",15.1343641281128,0,0,"tiantan_aq#1"
"51","tiantan_aq","2",1.5930438041687,0,0,"tiantan_aq#2"
"52","tiantan_aq","3",13.3681688308716,0,0,"tiantan_aq#3"
"53","tiantan_aq","4",32.9806671142578,0,0,"tiantan_aq#4"
"54","tiantan_aq","5",61.955623626709,0,0,"tiantan_aq#5"
"55","tiantan_aq","6",18.6989917755127,0,0,"tiantan_aq#6"
"56","tiantan_aq","7",32.1250076293945,0,0,"tiantan_aq#7"
"57","tiantan_aq","8",44.0805892944336,0,0,"tiantan_aq#8"
"58","tiantan_aq","9",35.0342750549316,0,0,"tiantan_aq#9"
"59","tiantan_aq","10",33.5228538513184,0,0,"tiantan_aq#10"
"60","tiantan_aq","11",19.1434173583984,0,0,"tiantan_aq#11"
"61","tiantan_aq","12",-15.3248662948608,0,0,"tiantan_aq#12"
"62","tiantan_aq","13",6.81880760192871,0,0,"tiantan_aq#13"
"63","tiantan_aq","14",24.2197704315186,0,0,"tiantan_aq#14"
"64","tiantan_aq","15",12.2860670089722,0,0,"tiantan_aq#15"
"65","tiantan_aq","16",45.6441841125488,0,0,"tiantan_aq#16"
"66","tiantan_aq","17",42.9423561096191,0,0,"tiantan_aq#17"
"67","tiantan_aq","18",30.0180721282959,0,0,"tiantan_aq#18"
"68","tiantan_aq","19",55.0572700500488,0,0,"tiantan_aq#19"
"69","tiantan_aq","20",18.8284969329834,0,0,"tiantan_aq#20"
"70","tiantan_aq","21",26.8729801177979,0,0,"tiantan_aq#21"
"71","tiantan_aq","22",30.1392650604248,0,0,"tiantan_aq#22"
"72","tiantan_aq","23",51.1543083190918,0,0,"tiantan_aq#23"
"73","tiantan_aq","24",117.874893188477,0,0,"tiantan_aq#24"
"74","tiantan_aq","25",74.3076019287109,0,0,"tiantan_aq#25"
"75","tiantan_aq","26",81.410285949707,0,0,"tiantan_aq#26"
"76","tiantan_aq","27",53.7185745239258,0,0,"tiantan_aq#27"
"77","tiantan_aq","28",43.3358726501465,0,0,"tiantan_aq#28"
"78","tiantan_aq","29",60.1842269897461,0,0,"tiantan_aq#29"
"79","tiantan_aq","30",39.770866394043,0,0,"tiantan_aq#30"
"80","tiantan_aq","31",100.703216552734,0,0,"tiantan_aq#31"
"81","tiantan_aq","32",58.3016204833984,0,0,"tiantan_aq#32"
"82","tiantan_aq","33",60.1194763183594,0,0,"tiantan_aq#33"
"83","tiantan_aq","34",88.0008163452148,0,0,"tiantan_aq#34"
"84","tiantan_aq","35",93.9213256835938,0,0,"tiantan_aq#35"
"85","tiantan_aq","36",195.049240112305,0,0,"tiantan_aq#36"
"86","tiantan_aq","37",130.379653930664,0,0,"tiantan_aq#37"
"87","tiantan_aq","38",83.198356628418,0,0,"tiantan_aq#38"
"88","tiantan_aq","39",264.997192382812,0,0,"tiantan_aq#39"
"89","tiantan_aq","40",161.555862426758,0,0,"tiantan_aq#40"
"90","tiantan_aq","41",352.899383544922,0,0,"tiantan_aq#41"
"91","tiantan_aq","42",102.137733459473,0,0,"tiantan_aq#42"
"92","tiantan_aq","43",56.6032104492188,0,0,"tiantan_aq#43"
"93","tiantan_aq","44",111.690139770508,0,0,"tiantan_aq#44"
"94","tiantan_aq","45",75.3980712890625,0,0,"tiantan_aq#45"
"95","tiantan_aq","46",66.4891128540039,0,0,"tiantan_aq#46"
"96","tiantan_aq","47",86.0595397949219,0,0,"tiantan_aq#47"
"97","guanyuan_aq","0",35.6770782470703,0,0,"guanyuan_aq#0"
"98","guanyuan_aq","1",38.3072547912598,0,0,"guanyuan_aq#1"
"99","guanyuan_aq","2",52.4587936401367,0,0,"guanyuan_aq#2"
"100","guanyuan_aq","3",97.6088180541992,0,0,"guanyuan_aq#3"
"101","guanyuan_aq","4",28.465633392334,0,0,"guanyuan_aq#4"
"102","guanyuan_aq","5",48.2033729553223,0,0,"guanyuan_aq#5"
"103","guanyuan_aq","6",72.609375,0,0,"guanyuan_aq#6"
"104","guanyuan_aq","7",62.064094543457,0,0,"guanyuan_aq#7"
"105","guanyuan_aq","8",63.1895332336426,0,0,"guanyuan_aq#8"
"106","guanyuan_aq","9",71.2007598876953,0,0,"guanyuan_aq#9"
"107","guanyuan_aq","10",82.5315017700195,0,0,"guanyuan_aq#10"
"108","guanyuan_aq","11",110.793327331543,0,0,"guanyuan_aq#11"
"109","guanyuan_aq","12",64.3474655151367,0,0,"guanyuan_aq#12"
"110","guanyuan_aq","13",110.306610107422,0,0,"guanyuan_aq#13"
"111","guanyuan_aq","14",79.1998672485352,0,0,"guanyuan_aq#14"
"112","guanyuan_aq","15",80.5267639160156,0,0,"guanyuan_aq#15"
"113","guanyuan_aq","16",94.8135375976562,0,0,"guanyuan_aq#16"
"114","guanyuan_aq","17",52.3813247680664,0,0,"guanyuan_aq#17"
"115","guanyuan_aq","18",57.684009552002,0,0,"guanyuan_aq#18"
"116","guanyuan_aq","19",48.7819175720215,0,0,"guanyuan_aq#19"
"117","guanyuan_aq","20",18.5247669219971,0,0,"guanyuan_aq#20"
"118","guanyuan_aq","21",38.3723907470703,0,0,"guanyuan_aq#21"
"119","guanyuan_aq","22",18.3151893615723,0,0,"guanyuan_aq#22"
"120","guanyuan_aq","23",83.7140350341797,0,0,"guanyuan_aq#23"
"121","guanyuan_aq","24",52.023868560791,0,0,"guanyuan_aq#24"
"122","guanyuan_aq","25",64.2288360595703,0,0,"guanyuan_aq#25"
"123","guanyuan_aq","26",8.81865215301514,0,0,"guanyuan_aq#26"
"124","guanyuan_aq","27",79.2113723754883,0,0,"guanyuan_aq#27"
"125","guanyuan_aq","28",39.0424957275391,0,0,"guanyuan_aq#28"
"126","guanyuan_aq","29",64.4150848388672,0,0,"guanyuan_aq#29"
"127","guanyuan_aq","30",104.268760681152,0,0,"guanyuan_aq#30"
"128","guanyuan_aq","31",88.4923324584961,0,0,"guanyuan_aq#31"
"129","guanyuan_aq","32",86.1790618896484,0,0,"guanyuan_aq#32"
"130","guanyuan_aq","33",71.2406234741211,0,0,"guanyuan_aq#33"
"131","guanyuan_aq","34",78.3075103759766,0,0,"guanyuan_aq#34"
"132","guanyuan_aq","35",118.542762756348,0,0,"guanyuan_aq#35"
"133","guanyuan_aq","36",47.1571617126465,0,0,"guanyuan_aq#36"
"134","guanyuan_aq","37",85.2996292114258,0,0,"guanyuan_aq#37"
"135","guanyuan_aq","38",116.364517211914,0,0,"guanyuan_aq#38"
"136","guanyuan_aq","39",102.666534423828,0,0,"guanyuan_aq#39"
"137","guanyuan_aq","40",69.1499404907227,0,0,"guanyuan_aq#40"
"138","guanyuan_aq","41",51.3763732910156,0,0,"guanyuan_aq#41"
"139","guanyuan_aq","42",56.1435699462891,0,0,"guanyuan_aq#42"
"140","guanyuan_aq","43",89.3410568237305,0,0,"guanyuan_aq#43"
"141","guanyuan_aq","44",82.6212387084961,0,0,"guanyuan_aq#44"
"142","guanyuan_aq","45",83.2204895019531,0,0,"guanyuan_aq#45"
"143","guanyuan_aq","46",68.2121429443359,0,0,"guanyuan_aq#46"
"144","guanyuan_aq","47",82.7347259521484,0,0,"guanyuan_aq#47"
"145","wanshouxig_aq","0",18.6532764434814,0,0,"wanshouxig_aq#0"
"146","wanshouxig_aq","1",59.6098175048828,0,0,"wanshouxig_aq#1"
"147","wanshouxig_aq","2",98.885383605957,0,0,"wanshouxig_aq#2"
"148","wanshouxig_aq","3",170.88981628418,0,0,"wanshouxig_aq#3"
"149","wanshouxig_aq","4",85.3126983642578,0,0,"wanshouxig_aq#4"
"150","wanshouxig_aq","5",102.707778930664,0,0,"wanshouxig_aq#5"
"151","wanshouxig_aq","6",63.6671180725098,0,0,"wanshouxig_aq#6"
"152","wanshouxig_aq","7",67.3305358886719,0,0,"wanshouxig_aq#7"
"153","wanshouxig_aq","8",110.769378662109,0,0,"wanshouxig_aq#8"
"154","wanshouxig_aq","9",26.4241046905518,0,0,"wanshouxig_aq#9"
"155","wanshouxig_aq","10",46.1363639831543,0,0,"wanshouxig_aq#10"
"156","wanshouxig_aq","11",110.556617736816,0,0,"wanshouxig_aq#11"
"157","wanshouxig_aq","12",55.7479934692383,0,0,"wanshouxig_aq#12"
"158","wanshouxig_aq","13",32.6403846740723,0,0,"wanshouxig_aq#13"
"159","wanshouxig_aq","14",49.8521957397461,0,0,"wanshouxig_aq#14"
"160","wanshouxig_aq","15",120.219062805176,0,0,"wanshouxig_aq#15"
"161","wanshouxig_aq","16",39.0885887145996,0,0,"wanshouxig_aq#16"
"162","wanshouxig_aq","17",44.0407867431641,0,0,"wanshouxig_aq#17"
"163","wanshouxig_aq","18",33.6007537841797,0,0,"wanshouxig_aq#18"
"164","wanshouxig_aq","19",46.1310615539551,0,0,"wanshouxig_aq#19"
"165","wanshouxig_aq","20",19.6613826751709,0,0,"wanshouxig_aq#20"
"166","wanshouxig_aq","21",23.6025810241699,0,0,"wanshouxig_aq#21"
"167","wanshouxig_aq","22",69.2582321166992,0,0,"wanshouxig_aq#22"
"168","wanshouxig_aq","23",42.0036659240723,0,0,"wanshouxig_aq#23"
"169","wanshouxig_aq","24",11.5475158691406,0,0,"wanshouxig_aq#24"
"170","wanshouxig_aq","25",-12.4292259216309,0,0,"wanshouxig_aq#25"
"171","wanshouxig_aq","26",14.763542175293,0,0,"wanshouxig_aq#26"
"172","wanshouxig_aq","27",68.1815567016602,0,0,"wanshouxig_aq#27"
"173","wanshouxig_aq","28",36.900074005127,0,0,"wanshouxig_aq#28"
"174","wanshouxig_aq","29",36.966423034668,0,0,"wanshouxig_aq#29"
"175","wanshouxig_aq","30",40.9489936828613,0,0,"wanshouxig_aq#30"
"176","wanshouxig_aq","31",76.7338409423828,0,0,"wanshouxig_aq#31"
"177","wanshouxig_aq","32",143.102386474609,0,0,"wanshouxig_aq#32"
"178","wanshouxig_aq","33",83.6395263671875,0,0,"wanshouxig_aq#33"
"179","wanshouxig_aq","34",92.9547805786133,0,0,"wanshouxig_aq#34"
"180","wanshouxig_aq","35",93.2671813964844,0,0,"wanshouxig_aq#35"
"181","wanshouxig_aq","36",102.813842773438,0,0,"wanshouxig_aq#36"
"182","wanshouxig_aq","37",75.3839797973633,0,0,"wanshouxig_aq#37"
"183","wanshouxig_aq","38",31.565486907959,0,0,"wanshouxig_aq#38"
"184","wanshouxig_aq","39",130.574737548828,0,0,"wanshouxig_aq#39"
"185","wanshouxig_aq","40",123.815528869629,0,0,"wanshouxig_aq#40"
"186","wanshouxig_aq","41",187.045639038086,0,0,"wanshouxig_aq#41"
"187","wanshouxig_aq","42",175.382369995117,0,0,"wanshouxig_aq#42"
"188","wanshouxig_aq","43",133.058868408203,0,0,"wanshouxig_aq#43"
"189","wanshouxig_aq","44",98.0917892456055,0,0,"wanshouxig_aq#44"
"190","wanshouxig_aq","45",58.028938293457,0,0,"wanshouxig_aq#45"
"191","wanshouxig_aq","46",43.2276153564453,0,0,"wanshouxig_aq#46"
"192","wanshouxig_aq","47",121.778480529785,0,0,"wanshouxig_aq#47"
"193","aotizhongx_aq","0",103.333206176758,0,0,"aotizhongx_aq#0"
"194","aotizhongx_aq","1",82.7402114868164,0,0,"aotizhongx_aq#1"
"195","aotizhongx_aq","2",64.7444915771484,0,0,"aotizhongx_aq#2"
"196","aotizhongx_aq","3",65.261833190918,0,0,"aotizhongx_aq#3"
"197","aotizhongx_aq","4",89.0346374511719,0,0,"aotizhongx_aq#4"
"198","aotizhongx_aq","5",113.768913269043,0,0,"aotizhongx_aq#5"
"199","aotizhongx_aq","6",66.3574905395508,0,0,"aotizhongx_aq#6"
"200","aotizhongx_aq","7",48.9757652282715,0,0,"aotizhongx_aq#7"
"201","aotizhongx_aq","8",80.649543762207,0,0,"aotizhongx_aq#8"
"202","aotizhongx_aq","9",48.46240234375,0,0,"aotizhongx_aq#9"
"203","aotizhongx_aq","10",50.1811027526855,0,0,"aotizhongx_aq#10"
"204","aotizhongx_aq","11",65.8074951171875,0,0,"aotizhongx_aq#11"
"205","aotizhongx_aq","12",31.5222644805908,0,0,"aotizhongx_aq#12"
"206","aotizhongx_aq","13",57.1576843261719,0,0,"aotizhongx_aq#13"
"207","aotizhongx_aq","14",-11.9006786346436,0,0,"aotizhongx_aq#14"
"208","aotizhongx_aq","15",74.1854629516602,0,0,"aotizhongx_aq#15"
"209","aotizhongx_aq","16",27.057430267334,0,0,"aotizhongx_aq#16"
"210","aotizhongx_aq","17",45.8858032226562,0,0,"aotizhongx_aq#17"
"211","aotizhongx_aq","18",21.8044509887695,0,0,"aotizhongx_aq#18"
"212","aotizhongx_aq","19",47.0961112976074,0,0,"aotizhongx_aq#19"
"213","aotizhongx_aq","20",35.9801940917969,0,0,"aotizhongx_aq#20"
"214","aotizhongx_aq","21",51.498233795166,0,0,"aotizhongx_aq#21"
"215","aotizhongx_aq","22",57.1885643005371,0,0,"aotizhongx_aq#22"
"216","aotizhongx_aq","23",36.5948867797852,0,0,"aotizhongx_aq#23"
"217","aotizhongx_aq","24",150.567260742188,0,0,"aotizhongx_aq#24"
"218","aotizhongx_aq","25",108.997940063477,0,0,"aotizhongx_aq#25"
"219","aotizhongx_aq","26",164.89892578125,0,0,"aotizhongx_aq#26"
"220","aotizhongx_aq","27",126.819000244141,0,0,"aotizhongx_aq#27"
"221","aotizhongx_aq","28",292.071258544922,0,0,"aotizhongx_aq#28"
"222","aotizhongx_aq","29",311.275482177734,0,0,"aotizhongx_aq#29"
"223","aotizhongx_aq","30",360.667510986328,0,0,"aotizhongx_aq#30"
"224","aotizhongx_aq","31",214.750579833984,0,0,"aotizhongx_aq#31"
"225","aotizhongx_aq","32",261.488098144531,0,0,"aotizhongx_aq#32"
"226","aotizhongx_aq","33",115.484085083008,0,0,"aotizhongx_aq#33"
"227","aotizhongx_aq","34",187.845916748047,0,0,"aotizhongx_aq#34"
"228","aotizhongx_aq","35",58.8395652770996,0,0,"aotizhongx_aq#35"
"229","aotizhongx_aq","36",141.925354003906,0,0,"aotizhongx_aq#36"
"230","aotizhongx_aq","37",70.5079956054688,0,0,"aotizhongx_aq#37"
"231","aotizhongx_aq","38",78.8817825317383,0,0,"aotizhongx_aq#38"
"232","aotizhongx_aq","39",109.52237701416,0,0,"aotizhongx_aq#39"
"233","aotizhongx_aq","40",86.8531951904297,0,0,"aotizhongx_aq#40"
"234","aotizhongx_aq","41",120.767440795898,0,0,"aotizhongx_aq#41"
"235","aotizhongx_aq","42",117.442680358887,0,0,"aotizhongx_aq#42"
"236","aotizhongx_aq","43",52.9349021911621,0,0,"aotizhongx_aq#43"
"237","aotizhongx_aq","44",40.9948120117188,0,0,"aotizhongx_aq#44"
"238","aotizhongx_aq","45",46.0592079162598,0,0,"aotizhongx_aq#45"
"239","aotizhongx_aq","46",101.066619873047,0,0,"aotizhongx_aq#46"
"240","aotizhongx_aq","47",40.1171073913574,0,0,"aotizhongx_aq#47"
"241","nongzhangu_aq","0",45.998161315918,0,0,"nongzhangu_aq#0"
"242","nongzhangu_aq","1",38.6910667419434,0,0,"nongzhangu_aq#1"
"243","nongzhangu_aq","2",98.1763305664062,0,0,"nongzhangu_aq#2"
"244","nongzhangu_aq","3",76.9418487548828,0,0,"nongzhangu_aq#3"
"245","nongzhangu_aq","4",133.199371337891,0,0,"nongzhangu_aq#4"
"246","nongzhangu_aq","5",47.9058303833008,0,0,"nongzhangu_aq#5"
"247","nongzhangu_aq","6",142.85124206543,0,0,"nongzhangu_aq#6"
"248","nongzhangu_aq","7",107.92219543457,0,0,"nongzhangu_aq#7"
"249","nongzhangu_aq","8",86.6427993774414,0,0,"nongzhangu_aq#8"
"250","nongzhangu_aq","9",83.8376541137695,0,0,"nongzhangu_aq#9"
"251","nongzhangu_aq","10",45.4592437744141,0,0,"nongzhangu_aq#10"
"252","nongzhangu_aq","11",48.2904090881348,0,0,"nongzhangu_aq#11"
"253","nongzhangu_aq","12",45.0737190246582,0,0,"nongzhangu_aq#12"
"254","nongzhangu_aq","13",37.2653694152832,0,0,"nongzhangu_aq#13"
"255","nongzhangu_aq","14",32.0478019714355,0,0,"nongzhangu_aq#14"
"256","nongzhangu_aq","15",48.0726890563965,0,0,"nongzhangu_aq#15"
"257","nongzhangu_aq","16",38.6038932800293,0,0,"nongzhangu_aq#16"
"258","nongzhangu_aq","17",61.7097969055176,0,0,"nongzhangu_aq#17"
"259","nongzhangu_aq","18",28.5710258483887,0,0,"nongzhangu_aq#18"
"260","nongzhangu_aq","19",12.3171472549438,0,0,"nongzhangu_aq#19"
"261","nongzhangu_aq","20",32.4657592773438,0,0,"nongzhangu_aq#20"
"262","nongzhangu_aq","21",19.8933486938477,0,0,"nongzhangu_aq#21"
"263","nongzhangu_aq","22",9.0959997177124,0,0,"nongzhangu_aq#22"
"264","nongzhangu_aq","23",44.7777252197266,0,0,"nongzhangu_aq#23"
"265","nongzhangu_aq","24",33.4260215759277,0,0,"nongzhangu_aq#24"
"266","nongzhangu_aq","25",62.2174835205078,0,0,"nongzhangu_aq#25"
"267","nongzhangu_aq","26",65.5328598022461,0,0,"nongzhangu_aq#26"
"268","nongzhangu_aq","27",53.6093292236328,0,0,"nongzhangu_aq#27"
"269","nongzhangu_aq","28",43.6442909240723,0,0,"nongzhangu_aq#28"
"270","nongzhangu_aq","29",166.92008972168,0,0,"nongzhangu_aq#29"
"271","nongzhangu_aq","30",83.1137237548828,0,0,"nongzhangu_aq#30"
"272","nongzhangu_aq","31",77.6434326171875,0,0,"nongzhangu_aq#31"
"273","nongzhangu_aq","32",133.397171020508,0,0,"nongzhangu_aq#32"
"274","nongzhangu_aq","33",139.025695800781,0,0,"nongzhangu_aq#33"
"275","nongzhangu_aq","34",43.3611717224121,0,0,"nongzhangu_aq#34"
"276","nongzhangu_aq","35",64.5707626342773,0,0,"nongzhangu_aq#35"
"277","nongzhangu_aq","36",80.8630218505859,0,0,"nongzhangu_aq#36"
"278","nongzhangu_aq","37",35.5303153991699,0,0,"nongzhangu_aq#37"
"279","nongzhangu_aq","38",117.697341918945,0,0,"nongzhangu_aq#38"
"280","nongzhangu_aq","39",49.6145172119141,0,0,"nongzhangu_aq#39"
"281","nongzhangu_aq","40",135.131256103516,0,0,"nongzhangu_aq#40"
"282","nongzhangu_aq","41",149.662536621094,0,0,"nongzhangu_aq#41"
"283","nongzhangu_aq","42",10.9556674957275,0,0,"nongzhangu_aq#42"
"284","nongzhangu_aq","43",78.556396484375,0,0,"nongzhangu_aq#43"
"285","nongzhangu_aq","44",102.672721862793,0,0,"nongzhangu_aq#44"
"286","nongzhangu_aq","45",109.460830688477,0,0,"nongzhangu_aq#45"
"287","nongzhangu_aq","46",133.053863525391,0,0,"nongzhangu_aq#46"
"288","nongzhangu_aq","47",106.327186584473,0,0,"nongzhangu_aq#47"
"289","wanliu_aq","0",23.0791702270508,0,0,"wanliu_aq#0"
"290","wanliu_aq","1",47.1716461181641,0,0,"wanliu_aq#1"
"291","wanliu_aq","2",115.529830932617,0,0,"wanliu_aq#2"
"292","wanliu_aq","3",110.802223205566,0,0,"wanliu_aq#3"
"293","wanliu_aq","4",77.9862442016602,0,0,"wanliu_aq#4"
"294","wanliu_aq","5",80.6792755126953,0,0,"wanliu_aq#5"
"295","wanliu_aq","6",64.2917785644531,0,0,"wanliu_aq#6"
"296","wanliu_aq","7",91.9365768432617,0,0,"wanliu_aq#7"
"297","wanliu_aq","8",95.8228530883789,0,0,"wanliu_aq#8"
"298","wanliu_aq","9",46.0485687255859,0,0,"wanliu_aq#9"
"299","wanliu_aq","10",61.8245468139648,0,0,"wanliu_aq#10"
"300","wanliu_aq","11",54.9576759338379,0,0,"wanliu_aq#11"
"301","wanliu_aq","12",40.397891998291,0,0,"wanliu_aq#12"
"302","wanliu_aq","13",79.0623626708984,0,0,"wanliu_aq#13"
"303","wanliu_aq","14",50.0631256103516,0,0,"wanliu_aq#14"
"304","wanliu_aq","15",78.6004257202148,0,0,"wanliu_aq#15"
"305","wanliu_aq","16",105.642822265625,0,0,"wanliu_aq#16"
"306","wanliu_aq","17",22.6484394073486,0,0,"wanliu_aq#17"
"307","wanliu_aq","18",42.0526123046875,0,0,"wanliu_aq#18"
"308","wanliu_aq","19",12.5673007965088,0,0,"wanliu_aq#19"
"309","wanliu_aq","20",17.5956935882568,0,0,"wanliu_aq#20"
"310","wanliu_aq","21",42.083438873291,0,0,"wanliu_aq#21"
"311","wanliu_aq","22",58.4964790344238,0,0,"wanliu_aq#22"
"312","wanliu_aq","23",6.27364063262939,0,0,"wanliu_aq#23"
"313","wanliu_aq","24",4.40071392059326,0,0,"wanliu_aq#24"
"314","wanliu_aq","25",10.4443359375,0,0,"wanliu_aq#25"
"315","wanliu_aq","26",34.876148223877,0,0,"wanliu_aq#26"
"316","wanliu_aq","27",138.807495117188,0,0,"wanliu_aq#27"
"317","wanliu_aq","28",115.193466186523,0,0,"wanliu_aq#28"
"318","wanliu_aq","29",103.415679931641,0,0,"wanliu_aq#29"
"319","wanliu_aq","30",176.571578979492,0,0,"wanliu_aq#30"
"320","wanliu_aq","31",64.490234375,0,0,"wanliu_aq#31"
"321","wanliu_aq","32",83.9961395263672,0,0,"wanliu_aq#32"
"322","wanliu_aq","33",40.9318199157715,0,0,"wanliu_aq#33"
"323","wanliu_aq","34",176.437149047852,0,0,"wanliu_aq#34"
"324","wanliu_aq","35",50.0229301452637,0,0,"wanliu_aq#35"
"325","wanliu_aq","36",104.623649597168,0,0,"wanliu_aq#36"
"326","wanliu_aq","37",47.6465759277344,0,0,"wanliu_aq#37"
"327","wanliu_aq","38",16.9134750366211,0,0,"wanliu_aq#38"
"328","wanliu_aq","39",130.708908081055,0,0,"wanliu_aq#39"
"329","wanliu_aq","40",209.068054199219,0,0,"wanliu_aq#40"
"330","wanliu_aq","41",28.3042297363281,0,0,"wanliu_aq#41"
"331","wanliu_aq","42",85.2692718505859,0,0,"wanliu_aq#42"
"332","wanliu_aq","43",62.1218643188477,0,0,"wanliu_aq#43"
"333","wanliu_aq","44",58.4611892700195,0,0,"wanliu_aq#44"
"334","wanliu_aq","45",84.0592575073242,0,0,"wanliu_aq#45"
"335","wanliu_aq","46",68.4419860839844,0,0,"wanliu_aq#46"
"336","wanliu_aq","47",79.4044723510742,0,0,"wanliu_aq#47"
"337","beibuxinqu_aq","0",73.4314422607422,0,0,"beibuxinqu_aq#0"
"338","beibuxinqu_aq","1",-6.96505641937256,0,0,"beibuxinqu_aq#1"
"339","beibuxinqu_aq","2",116.349426269531,0,0,"beibuxinqu_aq#2"
"340","beibuxinqu_aq","3",125.036163330078,0,0,"beibuxinqu_aq#3"
"341","beibuxinqu_aq","4",115.907241821289,0,0,"beibuxinqu_aq#4"
"342","beibuxinqu_aq","5",101.812065124512,0,0,"beibuxinqu_aq#5"
"343","beibuxinqu_aq","6",64.7328872680664,0,0,"beibuxinqu_aq#6"
"344","beibuxinqu_aq","7",39.871223449707,0,0,"beibuxinqu_aq#7"
"345","beibuxinqu_aq","8",55.0619354248047,0,0,"beibuxinqu_aq#8"
"346","beibuxinqu_aq","9",11.2463064193726,0,0,"beibuxinqu_aq#9"
"347","beibuxinqu_aq","10",58.5564308166504,0,0,"beibuxinqu_aq#10"
"348","beibuxinqu_aq","11",5.61757326126099,0,0,"beibuxinqu_aq#11"
"349","beibuxinqu_aq","12",6.87918376922607,0,0,"beibuxinqu_aq#12"
"350","beibuxinqu_aq","13",110.870620727539,0,0,"beibuxinqu_aq#13"
"351","beibuxinqu_aq","14",115.747749328613,0,0,"beibuxinqu_aq#14"
"352","beibuxinqu_aq","15",32.1959609985352,0,0,"beibuxinqu_aq#15"
"353","beibuxinqu_aq","16",11.6767616271973,0,0,"beibuxinqu_aq#16"
"354","beibuxinqu_aq","17",37.7235412597656,0,0,"beibuxinqu_aq#17"
"355","beibuxinqu_aq","18",36.0284843444824,0,0,"beibuxinqu_aq#18"
"356","beibuxinqu_aq","19",71.0402145385742,0,0,"beibuxinqu_aq#19"
"357","beibuxinqu_aq","20",32.6296157836914,0,0,"beibuxinqu_aq#20"
"358","beibuxinqu_aq","21",25.9086265563965,0,0,"beibuxinqu_aq#21"
