,stationId,date,temperature,pressure,humidity,weather,weather_code,weather_desc,weather_cloud,weather_rain,wind_speed,wind_direction
0,tiantan_aq,2018-04-19 15:00:00,302.509,1020.71,41,Clear,800,clear sky,0,0.0,7.47,127.001
0,tiantan_aq,2018-04-19 18:00:00,301.655,1019.49,39,Clear,800,clear sky,0,0.0,7.02,142.007
0,tiantan_aq,2018-04-19 21:00:00,297.521,1020.14,45,Clear,800,clear sky,0,0.0,6.11,134.001
0,tiantan_aq,2018-04-20 00:00:00,292.494,1022.27,56,Clear,800,clear sky,0,0.0,4.76,117.0
0,tiantan_aq,2018-04-20 03:00:00,289.318,1022.44,64,Clouds,801,few clouds,20,0.0,3.06,93.5022
0,tiantan_aq,2018-04-20 06:00:00,287.453,1022.13,70,Clear,800,clear sky,0,0.0,2.61,80.5005
0,tiantan_aq,2018-04-20 09:00:00,292.208,1022.12,52,Clear,800,clear sky,0,0.0,1.87,90.5008
0,tiantan_aq,2018-04-20 12:00:00,300.626,1019.82,42,Clear,800,clear sky,0,0.0,3.92,169.5
0,tiantan_aq,2018-04-20 15:00:00,303.295,1017.58,35,Clear,800,clear sky,8,0.0,7.81,189.001
0,tiantan_aq,2018-04-20 18:00:00,302.45,1015.96,31,Clouds,801,few clouds,24,0.0,8.26,190.5
0,tiantan_aq,2018-04-20 21:00:00,298.712,1016.91,39,Clouds,801,few clouds,24,0.0,6.81,195.002
0,tiantan_aq,2018-04-21 00:00:00,296.518,1017.93,50,Clouds,803,broken clouds,68,0.0,5.37,197.501
0,tiantan_aq,2018-04-21 03:00:00,295.766,1017.1,54,Clouds,804,overcast clouds,88,0.0,4.01,195.009
0,tiantan_aq,2018-04-21 06:00:00,294.766,1016.92,60,Clouds,804,overcast clouds,92,0.0,1.94,180.504
0,tiantan_aq,2018-04-21 09:00:00,294.467,1018.21,72,Rain,500,light rain,92,0.43195,1.88,318.502
0,guanyuan_aq,2018-04-19 00:00:00,289.25,996.18,72,Clear,800,clear sky,0,0.0,1.61,182.001
0,guanyuan_aq,2018-04-19 03:00:00,285.54,997.3,80,Clear,800,clear sky,0,0.0,1.16,57.5002
0,guanyuan_aq,2018-04-19 06:00:00,284.46,999.38,79,Clear,800,clear sky,0,0.0,1.47,54.5012
0,guanyuan_aq,2018-04-19 09:00:00,294.142,1002.16,56,Clear,800,clear sky,0,2.5e-06,1.7,71.002
0,guanyuan_aq,2018-04-19 12:00:00,299.57,1002.99,45,Clouds,803,broken clouds,76,0.0,4.71,110.503
0,guanyuan_aq,2018-04-19 15:00:00,299.234,1002.07,40,Clouds,802,scattered clouds,32,0.0,5.92,129.001
0,guanyuan_aq,2018-04-19 18:00:00,298.93,1000.76,39,Clear,800,clear sky,0,0.0,5.47,145.007
0,guanyuan_aq,2018-04-19 21:00:00,294.821,1001.25,50,Clear,800,clear sky,12,1.25e-05,4.56,131.001
0,guanyuan_aq,2018-04-20 00:00:00,290.894,1003.3,61,Clouds,801,few clouds,12,0.0,2.71,120.5
0,guanyuan_aq,2018-04-20 03:00:00,288.968,1003.55,57,Clouds,804,overcast clouds,92,0.0,1.61,92.0022
0,guanyuan_aq,2018-04-20 06:00:00,287.953,1002.76,56,Clouds,802,scattered clouds,48,0.0,1.36,107.501
0,guanyuan_aq,2018-04-20 09:00:00,290.308,1002.5,51,Clear,800,clear sky,0,0.0,1.72,116.501
0,guanyuan_aq,2018-04-20 12:00:00,296.626,1000.84,45,Clear,800,clear sky,0,0.0,3.32,151.5
0,guanyuan_aq,2018-04-20 15:00:00,301.595,997.8,36,Clear,800,clear sky,8,0.0,5.66,176.501
0,guanyuan_aq,2018-04-20 18:00:00,301.3,996.1,29,Clear,800,clear sky,8,0.0,6.81,188.0
0,guanyuan_aq,2018-04-20 21:00:00,297.962,996.97,36,Clouds,802,scattered clouds,36,0.0,5.76,189.502
0,guanyuan_aq,2018-04-21 00:00:00,295.768,998.15,50,Clouds,803,broken clouds,80,0.0,4.37,198.001
0,guanyuan_aq,2018-04-21 03:00:00,294.791,997.81,57,Rain,500,light rain,92,0.00445,2.81,203.509
0,guanyuan_aq,2018-04-21 06:00:00,292.266,997.7,76,Rain,500,light rain,92,0.095125,1.04,291.004
0,guanyuan_aq,2018-04-21 09:00:00,292.067,999.01,82,Rain,500,light rain,92,0.128525,1.66,41.0017
0,wanshouxigong_aq,2018-04-19 00:00:00,292.97,1015.55,53,Clear,800,clear sky,0,0.0,5.96,214.001
0,wanshouxigong_aq,2018-04-19 03:00:00,290.82,1016.43,61,Clear,800,clear sky,0,0.0,3.81,204.0
0,wanshouxigong_aq,2018-04-19 06:00:00,287.15,1018.27,87,Clear,800,clear sky,0,0.0,1.14,107.501
0,wanshouxigong_aq,2018-04-19 09:00:00,294.467,1021.21,61,Clear,800,clear sky,0,0.0,2.05,63.002
0,wanshouxigong_aq,2018-04-19 12:00:00,301.52,1021.79,45,Clear,800,clear sky,0,0.0,4.81,106.003
0,wanshouxigong_aq,2018-04-19 15:00:00,302.509,1020.71,41,Clear,800,clear sky,0,0.0,7.47,127.001
0,wanshouxigong_aq,2018-04-19 18:00:00,301.655,1019.49,39,Clear,800,clear sky,0,0.0,7.02,142.007
0,wanshouxigong_aq,2018-04-19 21:00:00,297.521,1020.14,45,Clear,800,clear sky,0,0.0,6.11,134.001
0,wanshouxigong_aq,2018-04-20 00:00:00,292.494,1022.27,56,Clear,800,clear sky,0,0.0,4.76,117.0
0,wanshouxigong_aq,2018-04-20 03:00:00,289.318,1022.44,64,Clouds,801,few clouds,20,0.0,3.06,93.5022
0,wanshouxigong_aq,2018-04-20 06:00:00,287.453,1022.13,70,Clear,800,clear sky,0,0.0,2.61,80.5005
0,wanshouxigong_aq,2018-04-20 09:00:00,292.208,1022.12,52,Clear,800,clear sky,0,0.0,1.87,90.5008
0,wanshouxigong_aq,2018-04-20 12:00:00,300.626,1019.82,42,Clear,800,clear sky,0,0.0,3.92,169.5
0,wanshouxigong_aq,2018-04-20 15:00:00,303.295,1017.58,35,Clear,800,clear sky,8,0.0,7.81,189.001
0,wanshouxigong_aq,2018-04-20 18:00:00,302.45,1015.96,31,Clouds,801,few clouds,24,0.0,8.26,190.5
0,wanshouxigong_aq,2018-04-20 21:00:00,298.712,1016.91,39,Clouds,801,few clouds,24,0.0,6.81,195.002
0,wanshouxigong_aq,2018-04-21 00:00:00,296.518,1017.93,50,Clouds,803,broken clouds,68,0.0,5.37,197.501
0,wanshouxigong_aq,2018-04-21 03:00:00,295.766,1017.1,54,Clouds,804,overcast clouds,88,0.0,4.01,195.009
0,wanshouxigong_aq,2018-04-21 06:00:00,294.766,1016.92,60,Clouds,804,overcast clouds,92,0.0,1.94,180.504
0,wanshouxigong_aq,2018-04-21 09:00:00,294.467,1018.21,72,Rain,500,light rain,92,0.43195,1.88,318.502
0,aotizhongxin_aq,2018-04-19 00:00:00,289.25,996.18,72,Clear,800,clear sky,0,0.0,1.61,182.001
0,aotizhongxin_aq,2018-04-19 03:00:00,285.54,997.3,80,Clear,800,clear sky,0,0.0,1.16,57.5002
0,aotizhongxin_aq,2018-04-19 06:00:00,284.46,999.38,79,Clear,800,clear sky,0,0.0,1.47,54.5012
0,aotizhongxin_aq,2018-04-19 09:00:00,294.142,1002.16,56,Clear,800,clear sky,0,2.5e-06,1.7,71.002
0,aotizhongxin_aq,2018-04-19 12:00:00,299.57,1002.99,45,Clouds,803,broken clouds,76,0.0,4.71,110.503
0,aotizhongxin_aq,2018-04-19 15:00:00,299.234,1002.07,40,Clouds,802,scattered clouds,32,0.0,5.92,129.001
0,aotizhongxin_aq,2018-04-19 18:00:00,298.93,1000.76,39,Clear,800,clear sky,0,0.0,5.47,145.007
0,aotizhongxin_aq,2018-04-19 21:00:00,294.821,1001.25,50,Clear,800,clear sky,12,1.25e-05,4.56,131.001
0,aotizhongxin_aq,2018-04-20 00:00:00,290.894,1003.3,61,Clouds,801,few clouds,12,0.0,2.71,120.5
0,aotizhongxin_aq,2018-04-20 03:00:00,288.968,1003.55,57,Clouds,804,overcast clouds,92,0.0,1.61,92.0022
0,aotizhongxin_aq,2018-04-20 06:00:00,287.953,1002.76,56,Clouds,802,scattered clouds,48,0.0,1.36,107.501
0,aotizhongxin_aq,2018-04-20 09:00:00,290.308,1002.5,51,Clear,800,clear sky,0,0.0,1.72,116.501
0,aotizhongxin_aq,2018-04-20 12:00:00,296.626,1000.84,45,Clear,800,clear sky,0,0.0,3.32,151.5
0,aotizhongxin_aq,2018-04-20 15:00:00,301.595,997.8,36,Clear,800,clear sky,8,0.0,5.66,176.501
0,aotizhongxin_aq,2018-04-20 18:00:00,301.3,996.1,29,Clear,800,clear sky,8,0.0,6.81,188.0
0,aotizhongxin_aq,2018-04-20 21:00:00,297.962,996.97,36,Clouds,802,scattered clouds,36,0.0,5.76,189.502
0,aotizhongxin_aq,2018-04-21 00:00:00,295.768,998.15,50,Clouds,803,broken clouds,80,0.0,4.37,198.001
0,aotizhongxin_aq,2018-04-21 03:00:00,294.791,997.81,57,Rain,500,light rain,92,0.00445,2.81,203.509
0,aotizhongxin_aq,2018-04-21 06:00:00,292.266,997.7,76,Rain,500,light rain,92,0.095125,1.04,291.004
0,aotizhongxin_aq,2018-04-21 09:00:00,292.067,999.01,82,Rain,500,light rain,92,0.128525,1.66,41.0017
0,nongzhanguan_aq,2018-04-19 00:00:00,289.25,996.18,72,Clear,800,clear sky,0,0.0,1.61,182.001
0,nongzhanguan_aq,2018-04-19 03:00:00,285.54,997.3,80,Clear,800,clear sky,0,0.0,1.16,57.5002
0,nongzhanguan_aq,2018-04-19 06:00:00,284.46,999.38,79,Clear,800,clear sky,0,0.0,1.47,54.5012
0,nongzhanguan_aq,2018-04-19 09:00:00,294.142,1002.16,56,Clear,800,clear sky,0,2.5e-06,1.7,71.002
0,nongzhanguan_aq,2018-04-19 12:00:00,299.57,1002.99,45,Clouds,803,broken clouds,76,0.0,4.71,110.503
0,nongzhanguan_aq,2018-04-19 15:00:00,299.234,1002.07,40,Clouds,802,scattered clouds,32,0.0,5.92,129.001
0,nongzhanguan_aq,2018-04-19 18:00:00,298.93,1000.76,39,Clear,800,clear sky,0,0.0,5.47,145.007
0,nongzhanguan_aq,2018-04-19 21:00:00,294.821,1001.25,50,Clear,800,clear sky,12,1.25e-05,4.56,131.001
0,nongzhanguan_aq,2018-04-20 00:00:00,290.894,1003.3,61,Clouds,801,few clouds,12,0.0,2.71,120.5
0,nongzhanguan_aq,2018-04-20 03:00:00,288.968,1003.55,57,Clouds,804,overcast clouds,92,0.0,1.61,92.0022
0,nongzhanguan_aq,2018-04-20 06:00:00,287.953,1002.76,56,Clouds,802,scattered clouds,48,0.0,1.36,107.501
0,nongzhanguan_aq,2018-04-20 09:00:00,290.308,1002.5,51,Clear,800,clear sky,0,0.0,1.72,116.501
0,nongzhanguan_aq,2018-04-20 12:00:00,296.626,1000.84,45,Clear,800,clear sky,0,0.0,3.32,151.5
0,nongzhanguan_aq,2018-04-20 15:00:00,301.595,997.8,36,Clear,800,clear sky,8,0.0,5.66,176.501
0,nongzhanguan_aq,2018-04-20 18:00:00,301.3,996.1,29,Clear,800,clear sky,8,0.0,6.81,188.0
0,nongzhanguan_aq,2018-04-20 21:00:00,297.962,996.97,36,Clouds,802,scattered clouds,36,0.0,5.76,189.502
0,nongzhanguan_aq,2018-04-21 00:00:00,295.768,998.15,50,Clouds,803,broken clouds,80,0.0,4.37,198.001
0,nongzhanguan_aq,2018-04-21 03:00:00,294.791,997.81,57,Rain,500,light rain,92,0.00445,2.81,203.509
0,nongzhanguan_aq,2018-04-21 06:00:00,292.266,997.7,76,Rain,500,light rain,92,0.095125,1.04,291.004
0,nongzhanguan_aq,2018-04-21 09:00:00,292.067,999.01,82,Rain,500,light rain,92,0.128525,1.66,41.0017
0,wanliu_aq,2018-04-19 00:00:00,289.25,996.18,72,Clear,800,clear sky,0,0.0,1.61,182.001
0,wanliu_aq,2018-04-19 03:00:00,285.54,997.3,80,Clear,800,clear sky,0,0.0,1.16,57.5002
0,wanliu_aq,2018-04-19 06:00:00,284.46,999.38,79,Clear,800,clear sky,0,0.0,1.47,54.5012
0,wanliu_aq,2018-04-19 09:00:00,294.142,1002.16,56,Clear,800,clear sky,0,2.5e-06,1.7,71.002
0,wanliu_aq,2018-04-19 12:00:00,299.57,1002.99,45,Clouds,803,broken clouds,76,0.0,4.71,110.503
0,wanliu_aq,2018-04-19 15:00:00,299.234,1002.07,40,Clouds,802,scattered clouds,32,0.0,5.92,129.001
0,wanliu_aq,2018-04-19 18:00:00,298.93,1000.76,39,Clear,800,clear sky,0,0.0,5.47,145.007
0,wanliu_aq,2018-04-19 21:00:00,294.821,1001.25,50,Clear,800,clear sky,12,1.25e-05,4.56,131.001
0,wanliu_aq,2018-04-20 00:00:00,290.894,1003.3,61,Clouds,801,few clouds,12,0.0,2.71,120.5
0,wanliu_aq,2018-04-20 03:00:00,288.968,1003.55,57,Clouds,804,overcast clouds,92,0.0,1.61,92.0022
0,wanliu_aq,2018-04-20 06:00:00,287.953,1002.76,56,Clouds,802,scattered clouds,48,0.0,1.36,107.501
0,wanliu_aq,2018-04-20 09:00:00,290.308,1002.5,51,Clear,800,clear sky,0,0.0,1.72,116.501
0,wanliu_aq,2018-04-20 12:00:00,296.626,1000.84,45,Clear,800,clear sky,0,0.0,3.32,151.5
0,wanliu_aq,2018-04-20 15:00:00,301.595,997.8,36,Clear,800,clear sky,8,0.0,5.66,176.501
0,wanliu_aq,2018-04-20 18:00:00,301.3,996.1,29,Clear,800,clear sky,8,0.0,6.81,188.0
0,wanliu_aq,2018-04-20 21:00:00,297.962,996.97,36,Clouds,802,scattered clouds,36,0.0,5.76,189.502
0,wanliu_aq,2018-04-21 00:00:00,295.768,998.15,50,Clouds,803,broken clouds,80,0.0,4.37,198.001
0,wanliu_aq,2018-04-21 03:00:00,294.791,997.81,57,Rain,500,light rain,92,0.00445,2.81,203.509
0,wanliu_aq,2018-04-21 06:00:00,292.266,997.7,76,Rain,500,light rain,92,0.095125,1.04,291.004
0,wanliu_aq,2018-04-21 09:00:00,292.067,999.01,82,Rain,500,light rain,92,0.128525,1.66,41.0017
0,beibuxinqu_aq,2018-04-19 00:00:00,289.25,996.18,72,Clear,800,clear sky,0,0.0,1.61,182.001
0,beibuxinqu_aq,2018-04-19 03:00:00,285.54,997.3,80,Clear,800,clear sky,0,0.0,1.16,57.5002
0,beibuxinqu_aq,2018-04-19 06:00:00,284.46,999.38,79,Clear,800,clear sky,0,0.0,1.47,54.5012
0,beibuxinqu_aq,2018-04-19 09:00:00,294.142,1002.16,56,Clear,800,clear sky,0,2.5e-06,1.7,71.002
0,beibuxinqu_aq,2018-04-19 12:00:00,299.57,1002.99,45,Clouds,803,broken clouds,76,0.0,4.71,110.503
0,beibuxinqu_aq,2018-04-19 15:00:00,299.234,1002.07,40,Clouds,802,scattered clouds,32,0.0,5.92,129.001
0,beibuxinqu_aq,2018-04-19 18:00:00,298.93,1000.76,39,Clear,800,clear sky,0,0.0,5.47,145.007
0,beibuxinqu_aq,2018-04-19 21:00:00,294.821,1001.25,50,Clear,800,clear sky,12,1.25e-05,4.56,131.001
0,beibuxinqu_aq,2018-04-20 00:00:00,290.894,1003.3,61,Clouds,801,few clouds,12,0.0,2.71,120.5
0,beibuxinqu_aq,2018-04-20 03:00:00,288.968,1003.55,57,Clouds,804,overcast clouds,92,0.0,1.61,92.0022
0,beibuxinqu_aq,2018-04-20 06:00:00,287.953,1002.76,56,Clouds,802,scattered clouds,48,0.0,1.36,107.501
0,beibuxinqu_aq,2018-04-20 09:00:00,290.308,1002.5,51,Clear,800,clear sky,0,0.0,1.72,116.501
0,beibuxinqu_aq,2018-04-20 12:00:00,296.626,1000.84,45,Clear,800,clear sky,0,0.0,3.32,151.5
0,beibuxinqu_aq,2018-04-20 15:00:00,301.595,997.8,36,Clear,800,clear sky,8,0.0,5.66,176.501
0,beibuxinqu_aq,2018-04-20 18:00:00,301.3,996.1,29,Clear,800,clear sky,8,0.0,6.81,188.0
0,beibuxinqu_aq,2018-04-20 21:00:00,297.962,996.97,36,Clouds,802,scattered clouds,36,0.0,5.76,189.502
0,beibuxinqu_aq,2018-04-21 00:00:00,295.768,998.15,50,Clouds,803,broken clouds,80,0.0,4.37,198.001
0,beibuxinqu_aq,2018-04-21 03:00:00,294.791,997.81,57,Rain,500,light rain,92,0.00445,2.81,203.509
0,beibuxinqu_aq,2018-04-21 06:00:00,292.266,997.7,76,Rain,500,light rain,92,0.095125,1.04,291.004
0,beibuxinqu_aq,2018-04-21 09:00:00,292.067,999.01,82,Rain,500,light rain,92,0.128525,1.66,41.0017
0,zhiwuyuan_aq,2018-04-19 00:00:00,289.25,996.18,72,Clear,800,clear sky,0,0.0,1.61,182.001
0,zhiwuyuan_aq,2018-04-19 03:00:00,285.54,997.3,80,Clear,800,clear sky,0,0.0,1.16,57.5002
0,zhiwuyuan_aq,2018-04-19 06:00:00,284.46,999.38,79,Clear,800,clear sky,0,0.0,1.47,54.5012
0,zhiwuyuan_aq,2018-04-19 09:00:00,294.142,1002.16,56,Clear,800,clear sky,0,2.5e-06,1.7,71.002
0,zhiwuyuan_aq,2018-04-19 12:00:00,299.57,1002.99,45,Clouds,803,broken clouds,76,0.0,4.71,110.503
0,zhiwuyuan_aq,2018-04-19 15:00:00,299.234,1002.07,40,Clouds,802,scattered clouds,32,0.0,5.92,129.001
0,zhiwuyuan_aq,2018-04-19 18:00:00,298.93,1000.76,39,Clear,800,clear sky,0,0.0,5.47,145.007
0,zhiwuyuan_aq,2018-04-19 21:00:00,294.821,1001.25,50,Clear,800,clear sky,12,1.25e-05,4.56,131.001
0,zhiwuyuan_aq,2018-04-20 00:00:00,290.894,1003.3,61,Clouds,801,few clouds,12,0.0,2.71,120.5
0,zhiwuyuan_aq,2018-04-20 03:00:00,288.968,1003.55,57,Clouds,804,overcast clouds,92,0.0,1.61,92.0022
0,zhiwuyuan_aq,2018-04-20 06:00:00,287.953,1002.76,56,Clouds,802,scattered clouds,48,0.0,1.36,107.501
0,zhiwuyuan_aq,2018-04-20 09:00:00,290.308,1002.5,51,Clear,800,clear sky,0,0.0,1.72,116.501
0,zhiwuyuan_aq,2018-04-20 12:00:00,296.626,1000.84,45,Clear,800,clear sky,0,0.0,3.32,151.5
0,zhiwuyuan_aq,2018-04-20 15:00:00,301.595,997.8,36,Clear,800,clear sky,8,0.0,5.66,176.501
0,zhiwuyuan_aq,2018-04-20 18:00:00,301.3,996.1,29,Clear,800,clear sky,8,0.0,6.81,188.0
0,zhiwuyuan_aq,2018-04-20 21:00:00,297.962,996.97,36,Clouds,802,scattered clouds,36,0.0,5.76,189.502
0,zhiwuyuan_aq,2018-04-21 00:00:00,295.768,998.15,50,Clouds,803,broken clouds,80,0.0,4.37,198.001
0,zhiwuyuan_aq,2018-04-21 03:00:00,294.791,997.81,57,Rain,500,light rain,92,0.00445,2.81,203.509
0,zhiwuyuan_aq,2018-04-21 06:00:00,292.266,997.7,76,Rain,500,light rain,92,0.095125,1.04,291.004
0,zhiwuyuan_aq,2018-04-21 09:00:00,292.067,999.01,82,Rain,500,light rain,92,0.128525,1.66,41.0017
0,fengtaihuayuan_aq,2018-04-19 00:00:00,292.97,1015.55,53,Clear,800,clear sky,0,0.0,5.96,214.001
0,fengtaihuayuan_aq,2018-04-19 03:00:00,290.82,1016.43,61,Clear,800,clear sky,0,0.0,3.81,204.0
0,fengtaihuayuan_aq,2018-04-19 06:00:00,287.15,1018.27,87,Clear,800,clear sky,0,0.0,1.14,107.501
0,fengtaihuayuan_aq,2018-04-19 09:00:00,294.467,1021.21,61,Clear,800,clear sky,0,0.0,2.05,63.002
0,fengtaihuayuan_aq,2018-04-19 12:00:00,301.52,1021.79,45,Clear,800,clear sky,0,0.0,4.81,106.003
0,fengtaihuayuan_aq,2018-04-19 15:00:00,302.509,1020.71,41,Clear,800,clear sky,0,0.0,7.47,127.001
0,fengtaihuayuan_aq,2018-04-19 18:00:00,301.655,1019.49,39,Clear,800,clear sky,0,0.0,7.02,142.007
0,fengtaihuayuan_aq,2018-04-19 21:00:00,297.521,1020.14,45,Clear,800,clear sky,0,0.0,6.11,134.001
0,fengtaihuayuan_aq,2018-04-20 00:00:00,292.494,1022.27,56,Clear,800,clear sky,0,0.0,4.76,117.0
0,fengtaihuayuan_aq,2018-04-20 03:00:00,289.318,1022.44,64,Clouds,801,few clouds,20,0.0,3.06,93.5022
0,fengtaihuayuan_aq,2018-04-20 06:00:00,287.453,1022.13,70,Clear,800,clear sky,0,0.0,2.61,80.5005
0,fengtaihuayuan_aq,2018-04-20 09:00:00,292.208,1022.12,52,Clear,800,clear sky,0,0.0,1.87,90.5008
0,fengtaihuayuan_aq,2018-04-20 12:00:00,300.626,1019.82,42,Clear,800,clear sky,0,0.0,3.92,169.5
0,fengtaihuayuan_aq,2018-04-20 15:00:00,303.295,1017.58,35,Clear,800,clear sky,8,0.0,7.81,189.001
0,fengtaihuayuan_aq,2018-04-20 18:00:00,302.45,1015.96,31,Clouds,801,few clouds,24,0.0,8.26,190.5
0,fengtaihuayuan_aq,2018-04-20 21:00:00,298.712,1016.91,39,Clouds,801,few clouds,24,0.0,6.81,195.002
0,fengtaihuayuan_aq,2018-04-21 00:00:00,296.518,1017.93,50,Clouds,803,broken clouds,68,0.0,5.37,197.501
0,fengtaihuayuan_aq,2018-04-21 03:00:00,295.766,1017.1,54,Clouds,804,overcast clouds,88,0.0,4.01,195.009
0,fengtaihuayuan_aq,2018-04-21 06:00:00,294.766,1016.92,60,Clouds,804,overcast clouds,92,0.0,1.94,180.504
0,fengtaihuayuan_aq,2018-04-21 09:00:00,294.467,1018.21,72,Rain,500,light rain,92,0.43195,1.88,318.502
0,yungang_aq,2018-04-19 00:00:00,292.97,1015.55,53,Clear,800,clear sky,0,0.0,5.96,214.001
0,yungang_aq,2018-04-19 03:00:00,290.82,1016.43,61,Clear,800,clear sky,0,0.0,3.81,204.0
0,yungang_aq,2018-04-19 06:00:00,287.15,1018.27,87,Clear,800,clear sky,0,0.0,1.14,107.501
0,yungang_aq,2018-04-19 09:00:00,294.467,1021.21,61,Clear,800,clear sky,0,0.0,2.05,63.002
0,yungang_aq,2018-04-19 12:00:00,301.52,1021.79,45,Clear,800,clear sky,0,0.0,4.81,106.003
0,yungang_aq,2018-04-19 15:00:00,302.509,1020.71,41,Clear,800,clear sky,0,0.0,7.47,127.001
0,yungang_aq,2018-04-19 18:00:00,301.655,1019.49,39,Clear,800,clear sky,0,0.0,7.02,142.007
0,yungang_aq,2018-04-19 21:00:00,297.521,1020.14,45,Clear,800,clear sky,0,0.0,6.11,134.001
0,yungang_aq,2018-04-20 00:00:00,292.494,1022.27,56,Clear,800,clear sky,0,0.0,4.76,117.0
0,yungang_aq,2018-04-20 03:00:00,289.318,1022.44,64,Clouds,801,few clouds,20,0.0,3.06,93.5022
0,yungang_aq,2018-04-20 06:00:00,287.453,1022.13,70,Clear,800,clear sky,0,0.0,2.61,80.5005
0,yungang_aq,2018-04-20 09:00:00,292.208,1022.12,52,Clear,800,clear sky,0,0.0,1.87,90.5008
0,yungang_aq,2018-04-20 12:00:00,300.626,1019.82,42,Clear,800,clear sky,0,0.0,3.92,169.5
0,yungang_aq,2018-04-20 15:00:00,303.295,1017.58,35,Clear,800,clear sky,8,0.0,7.81,189.001
0,yungang_aq,2018-04-20 18:00:00,302.45,1015.96,31,Clouds,801,few clouds,24,0.0,8.26,190.5
0,yungang_aq,2018-04-20 21:00:00,298.712,1016.91,39,Clouds,801,few clouds,24,0.0,6.81,195.002
0,yungang_aq,2018-04-21 00:00:00,296.518,1017.93,50,Clouds,803,broken clouds,68,0.0,5.37,197.501
0,yungang_aq,2018-04-21 03:00:00,295.766,1017.1,54,Clouds,804,overcast clouds,88,0.0,4.01,195.009
0,yungang_aq,2018-04-21 06:00:00,294.766,1016.92,60,Clouds,804,overcast clouds,92,0.0,1.94,180.504
0,yungang_aq,2018-04-21 09:00:00,294.467,1018.21,72,Rain,500,light rain,92,0.43195,1.88,318.502
0,gucheng_aq,2018-04-19 00:00:00,289.25,996.18,72,Clear,800,clear sky,0,0.0,1.61,182.001
0,gucheng_aq,2018-04-19 03:00:00,285.54,997.3,80,Clear,800,clear sky,0,0.0,1.16,57.5002
0,gucheng_aq,2018-04-19 06:00:00,284.46,999.38,79,Clear,800,clear sky,0,0.0,1.47,54.5012
0,gucheng_aq,2018-04-19 09:00:00,294.142,1002.16,56,Clear,800,clear sky,0,2.5e-06,1.7,71.002
0,gucheng_aq,2018-04-19 12:00:00,299.57,1002.99,45,Clouds,803,broken clouds,76,0.0,4.71,110.503
